sample	variable	value	description
126	whole_tree_age	29.4222	whole_tree_age
126	island_ori_age	11.995	island_origin_age
126	island_ori_region	1	island_origin_region
126	rho_d_2	0.025	base_dispersal_rate
126	rho_e_2	0.025	base_extinction_rate
126	rho_w_2	0.025	base_w_speciation_rate
126	rho_b_2	0.15	base_b_speciation_rate
126	sigma_d_1	-1	long-distance?
126	sigma_e_1	-1	high-island?
126	sigma_w_1	0	high-island?
126	sigma_b_1	1	long-distance?
126	sigma_d_2	1	old-to-young?
126	sigma_e_2	1	net-growth?
126	sigma_w_2	0	net-growth?
126	sigma_b_2	-1	old-to-young?
126	phi_d_1	-1	distance
126	phi_e_1	0	elevation
126	phi_w_1	1	elevation
126	phi_b_1	1	distance
126	phi_d_2	1	age-diff
126	phi_e_2	1	age
126	phi_w_2	-1	age
126	phi_b_2	-1	age-diff
