sample	variable	value	description
212	whole_tree_age	29.4379	whole_tree_age
212	island_ori_age	19.7713	island_origin_age
212	island_ori_region	1	island_origin_region
212	rho_d_2	0.05	base_dispersal_rate
212	rho_e_2	0.05	base_extinction_rate
212	rho_w_2	0.05	base_w_speciation_rate
212	rho_b_2	0.2	base_b_speciation_rate
212	sigma_d_1	-1	long-distance?
212	sigma_e_1	-1	high-island?
212	sigma_w_1	1	high-island?
212	sigma_b_1	1	long-distance?
212	sigma_d_2	0	old-to-young?
212	sigma_e_2	-1	net-growth?
212	sigma_w_2	0	net-growth?
212	sigma_b_2	1	old-to-young?
212	phi_d_1	-1	distance
212	phi_e_1	0	elevation
212	phi_w_1	1	elevation
212	phi_b_1	1	distance
212	phi_d_2	-1	age-diff
212	phi_e_2	1	age
212	phi_w_2	-1	age
212	phi_b_2	0	age-diff
